Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name
4/9/16,AQS,60370002,1,3.9,ug/m3 LC,16,Azusa
4/12/16,AQS,60370002,1,6,ug/m3 LC,25,Azusa
4/15/16,AQS,60370002,1,8.2,ug/m3 LC,34,Azusa
4/20/16,AQS,60370002,1,5.5,ug/m3 LC,23,Azusa
4/21/16,AQS,60370002,1,6,ug/m3 LC,25,Azusa
4/24/16,AQS,60370002,1,7.5,ug/m3 LC,31,Azusa
4/27/16,AQS,60370002,1,8,ug/m3 LC,33,Azusa
4/30/16,AQS,60370002,1,7.2,ug/m3 LC,30,Azusa
5/3/16,AQS,60370002,1,13.3,ug/m3 LC,54,Azusa
5/6/16,AQS,60370002,1,3.5,ug/m3 LC,15,Azusa
5/9/16,AQS,60370002,1,6.5,ug/m3 LC,27,Azusa
5/12/16,AQS,60370002,1,13.1,ug/m3 LC,53,Azusa
5/15/16,AQS,60370002,1,6.6,ug/m3 LC,28,Azusa
5/18/16,AQS,60370002,1,12.1,ug/m3 LC,51,Azusa
5/21/16,AQS,60370002,1,6.2,ug/m3 LC,26,Azusa
5/24/16,AQS,60370002,1,5.6,ug/m3 LC,23,Azusa
5/27/16,AQS,60370002,1,10.7,ug/m3 LC,45,Azusa
5/30/16,AQS,60370002,1,10,ug/m3 LC,42,Azusa
6/2/16,AQS,60370002,1,14.6,ug/m3 LC,56,Azusa
6/5/16,AQS,60370002,1,10.3,ug/m3 LC,43,Azusa
6/8/16,AQS,60370002,1,12.3,ug/m3 LC,51,Azusa
6/11/16,AQS,60370002,1,4.6,ug/m3 LC,19,Azusa
6/14/16,AQS,60370002,1,13.2,ug/m3 LC,53,Azusa
6/17/16,AQS,60370002,1,21.6,ug/m3 LC,71,Azusa
6/20/16,AQS,60370002,1,12,ug/m3 LC,50,Azusa
6/23/16,AQS,60370002,1,16.5,ug/m3 LC,60,Azusa
6/26/16,AQS,60370002,1,16.5,ug/m3 LC,60,Azusa
6/29/16,AQS,60370002,1,17.4,ug/m3 LC,62,Azusa
7/2/16,AQS,60370002,1,10.1,ug/m3 LC,42,Azusa
7/5/16,AQS,60370002,1,32.1,ug/m3 LC,93,Azusa
7/8/16,AQS,60370002,1,11,ug/m3 LC,46,Azusa
7/11/16,AQS,60370002,1,12,ug/m3 LC,50,Azusa
7/14/16,AQS,60370002,1,15,ug/m3 LC,57,Azusa
7/17/16,AQS,60370002,1,10,ug/m3 LC,42,Azusa
7/20/16,AQS,60370002,1,10.5,ug/m3 LC,44,Azusa
7/23/16,AQS,60370002,1,16.6,ug/m3 LC,60,Azusa
7/26/16,AQS,60370002,1,12.9,ug/m3 LC,53,Azusa
7/29/16,AQS,60370002,1,15,ug/m3 LC,57,Azusa
8/1/16,AQS,60370002,1,10.3,ug/m3 LC,43,Azusa
8/4/16,AQS,60370002,1,10.8,ug/m3 LC,45,Azusa
8/7/16,AQS,60370002,1,12.8,ug/m3 LC,52,Azusa
8/10/16,AQS,60370002,1,12.7,ug/m3 LC,52,Azusa
8/13/16,AQS,60370002,1,9.1,ug/m3 LC,38,Azusa
8/16/16,AQS,60370002,1,13.6,ug/m3 LC,54,Azusa
8/19/16,AQS,60370002,1,10.5,ug/m3 LC,44,Azusa
8/22/16,AQS,60370002,1,12.4,ug/m3 LC,52,Azusa
8/25/16,AQS,60370002,1,14.7,ug/m3 LC,56,Azusa
8/28/16,AQS,60370002,1,12.6,ug/m3 LC,52,Azusa
8/31/16,AQS,60370002,1,17.2,ug/m3 LC,62,Azusa
9/3/16,AQS,60370002,1,10.9,ug/m3 LC,45,Azusa
9/6/16,AQS,60370002,1,14,ug/m3 LC,55,Azusa
9/9/16,AQS,60370002,1,11.3,ug/m3 LC,47,Azusa
9/12/16,AQS,60370002,1,8.5,ug/m3 LC,35,Azusa
9/15/16,AQS,60370002,1,9.2,ug/m3 LC,38,Azusa
9/18/16,AQS,60370002,1,15.2,ug/m3 LC,58,Azusa
9/21/16,AQS,60370002,1,8.4,ug/m3 LC,35,Azusa
9/24/16,AQS,60370002,1,6.9,ug/m3 LC,29,Azusa
9/27/16,AQS,60370002,1,6.5,ug/m3 LC,27,Azusa
9/30/16,AQS,60370002,1,10.7,ug/m3 LC,45,Azusa
10/3/16,AQS,60370002,1,8.5,ug/m3 LC,35,Azusa
10/6/16,AQS,60370002,1,9.7,ug/m3 LC,40,Azusa
10/9/16,AQS,60370002,1,7,ug/m3 LC,29,Azusa
10/12/16,AQS,60370002,1,13.2,ug/m3 LC,53,Azusa
10/15/16,AQS,60370002,1,9.2,ug/m3 LC,38,Azusa
10/18/16,AQS,60370002,1,9.5,ug/m3 LC,40,Azusa
10/21/16,AQS,60370002,1,6.8,ug/m3 LC,28,Azusa
10/24/16,AQS,60370002,1,8.2,ug/m3 LC,34,Azusa
10/27/16,AQS,60370002,1,14.5,ug/m3 LC,56,Azusa
10/30/16,AQS,60370002,1,4.1,ug/m3 LC,17,Azusa
11/2/16,AQS,60370002,1,6.7,ug/m3 LC,28,Azusa
11/5/16,AQS,60370002,1,15.5,ug/m3 LC,58,Azusa
11/8/16,AQS,60370002,1,6.6,ug/m3 LC,28,Azusa
11/11/16,AQS,60370002,1,6,ug/m3 LC,25,Azusa
11/14/16,AQS,60370002,1,8.4,ug/m3 LC,35,Azusa
11/17/16,AQS,60370002,1,7.2,ug/m3 LC,30,Azusa
11/20/16,AQS,60370002,1,13.4,ug/m3 LC,54,Azusa
11/23/16,AQS,60370002,1,10.5,ug/m3 LC,44,Azusa
11/26/16,AQS,60370002,1,6.6,ug/m3 LC,28,Azusa
11/29/16,AQS,60370002,1,6,ug/m3 LC,25,Azusa
12/2/16,AQS,60370002,1,2.7,ug/m3 LC,11,Azusa
12/5/16,AQS,60370002,1,12.3,ug/m3 LC,51,Azusa
12/8/16,AQS,60370002,1,17.3,ug/m3 LC,62,Azusa
12/11/16,AQS,60370002,1,26,ug/m3 LC,80,Azusa
12/14/16,AQS,60370002,1,30.3,ug/m3 LC,89,Azusa
12/17/16,AQS,60370002,1,2.8,ug/m3 LC,12,Azusa
12/20/16,AQS,60370002,1,3.7,ug/m3 LC,15,Azusa
12/23/16,AQS,60370002,1,3.2,ug/m3 LC,13,Azusa
12/26/16,AQS,60370002,1,4.4,ug/m3 LC,18,Azusa
12/29/16,AQS,60370002,1,3.5,ug/m3 LC,15,Azusa
1/1/16,AQS,60370016,3,8.9,ug/m3 LC,37,Glendora
1/2/16,AQS,60370016,3,10.5,ug/m3 LC,44,Glendora
1/3/16,AQS,60370016,3,10.5,ug/m3 LC,44,Glendora
1/4/16,AQS,60370016,3,13.4,ug/m3 LC,54,Glendora
1/5/16,AQS,60370016,3,11.2,ug/m3 LC,47,Glendora
1/6/16,AQS,60370016,3,7.5,ug/m3 LC,31,Glendora
1/7/16,AQS,60370016,3,4.5,ug/m3 LC,19,Glendora
1/8/16,AQS,60370016,3,9.7,ug/m3 LC,40,Glendora
1/9/16,AQS,60370016,3,12.7,ug/m3 LC,52,Glendora
1/10/16,AQS,60370016,3,14.1,ug/m3 LC,55,Glendora
1/11/16,AQS,60370016,3,8.4,ug/m3 LC,35,Glendora
1/12/16,AQS,60370016,3,8.2,ug/m3 LC,34,Glendora
1/13/16,AQS,60370016,3,14.7,ug/m3 LC,56,Glendora
1/14/16,AQS,60370016,3,18.4,ug/m3 LC,64,Glendora
1/15/16,AQS,60370016,3,19.8,ug/m3 LC,67,Glendora
1/16/16,AQS,60370016,3,18.7,ug/m3 LC,65,Glendora
1/17/16,AQS,60370016,3,20.2,ug/m3 LC,68,Glendora
1/18/16,AQS,60370016,3,22.1,ug/m3 LC,72,Glendora
1/19/16,AQS,60370016,3,18.7,ug/m3 LC,65,Glendora
1/20/16,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
1/21/16,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
1/22/16,AQS,60370016,3,6.7,ug/m3 LC,28,Glendora
1/23/16,AQS,60370016,3,12.5,ug/m3 LC,52,Glendora
1/24/16,AQS,60370016,3,10.1,ug/m3 LC,42,Glendora
1/25/16,AQS,60370016,3,7.1,ug/m3 LC,30,Glendora
1/26/16,AQS,60370016,3,7.8,ug/m3 LC,33,Glendora
1/27/16,AQS,60370016,3,7.4,ug/m3 LC,31,Glendora
1/28/16,AQS,60370016,3,9.1,ug/m3 LC,38,Glendora
1/29/16,AQS,60370016,3,14.6,ug/m3 LC,56,Glendora
1/30/16,AQS,60370016,3,13.9,ug/m3 LC,55,Glendora
1/31/16,AQS,60370016,3,5.1,ug/m3 LC,21,Glendora
2/1/16,AQS,60370016,3,5.4,ug/m3 LC,23,Glendora
2/2/16,AQS,60370016,3,6.7,ug/m3 LC,28,Glendora
2/3/16,AQS,60370016,3,6.9,ug/m3 LC,29,Glendora
2/4/16,AQS,60370016,3,8.6,ug/m3 LC,36,Glendora
2/5/16,AQS,60370016,3,6.3,ug/m3 LC,26,Glendora
2/6/16,AQS,60370016,3,6.2,ug/m3 LC,26,Glendora
2/7/16,AQS,60370016,3,3.8,ug/m3 LC,16,Glendora
2/8/16,AQS,60370016,3,2.5,ug/m3 LC,10,Glendora
2/9/16,AQS,60370016,3,4.7,ug/m3 LC,20,Glendora
2/10/16,AQS,60370016,3,5.5,ug/m3 LC,23,Glendora
2/11/16,AQS,60370016,3,7.8,ug/m3 LC,33,Glendora
2/12/16,AQS,60370016,3,11.7,ug/m3 LC,49,Glendora
2/13/16,AQS,60370016,3,19.9,ug/m3 LC,67,Glendora
2/14/16,AQS,60370016,3,9.1,ug/m3 LC,38,Glendora
2/15/16,AQS,60370016,3,5.8,ug/m3 LC,24,Glendora
2/16/16,AQS,60370016,3,5.2,ug/m3 LC,22,Glendora
2/17/16,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
2/18/16,AQS,60370016,3,5.8,ug/m3 LC,24,Glendora
2/19/16,AQS,60370016,3,10.4,ug/m3 LC,43,Glendora
2/20/16,AQS,60370016,3,11.6,ug/m3 LC,48,Glendora
2/21/16,AQS,60370016,3,14.2,ug/m3 LC,55,Glendora
2/22/16,AQS,60370016,3,9.4,ug/m3 LC,39,Glendora
2/23/16,AQS,60370016,3,6.9,ug/m3 LC,29,Glendora
2/24/16,AQS,60370016,3,6.1,ug/m3 LC,25,Glendora
2/25/16,AQS,60370016,3,8.6,ug/m3 LC,36,Glendora
2/26/16,AQS,60370016,3,12.5,ug/m3 LC,52,Glendora
2/27/16,AQS,60370016,3,18.8,ug/m3 LC,65,Glendora
2/28/16,AQS,60370016,3,20.4,ug/m3 LC,68,Glendora
2/29/16,AQS,60370016,3,19.4,ug/m3 LC,66,Glendora
3/1/16,AQS,60370016,3,19,ug/m3 LC,66,Glendora
3/2/16,AQS,60370016,3,22.2,ug/m3 LC,72,Glendora
3/3/16,AQS,60370016,3,24.7,ug/m3 LC,77,Glendora
3/4/16,AQS,60370016,3,23.4,ug/m3 LC,75,Glendora
3/5/16,AQS,60370016,3,17.7,ug/m3 LC,63,Glendora
3/6/16,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
3/7/16,AQS,60370016,3,7.1,ug/m3 LC,30,Glendora
3/8/16,AQS,60370016,3,5.4,ug/m3 LC,23,Glendora
3/9/16,AQS,60370016,3,8.7,ug/m3 LC,36,Glendora
3/10/16,AQS,60370016,3,7.7,ug/m3 LC,32,Glendora
3/11/16,AQS,60370016,3,10.3,ug/m3 LC,43,Glendora
3/12/16,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
3/13/16,AQS,60370016,3,10.2,ug/m3 LC,43,Glendora
3/14/16,AQS,60370016,3,7.9,ug/m3 LC,33,Glendora
3/15/16,AQS,60370016,3,11.3,ug/m3 LC,47,Glendora
3/16/16,AQS,60370016,3,10.2,ug/m3 LC,43,Glendora
3/17/16,AQS,60370016,3,12,ug/m3 LC,50,Glendora
3/18/16,AQS,60370016,3,18.8,ug/m3 LC,65,Glendora
3/19/16,AQS,60370016,3,22.7,ug/m3 LC,73,Glendora
3/20/16,AQS,60370016,3,27.2,ug/m3 LC,83,Glendora
3/21/16,AQS,60370016,3,15.9,ug/m3 LC,59,Glendora
3/22/16,AQS,60370016,3,9.1,ug/m3 LC,38,Glendora
3/24/16,AQS,60370016,3,7,ug/m3 LC,29,Glendora
3/25/16,AQS,60370016,3,9.6,ug/m3 LC,40,Glendora
3/26/16,AQS,60370016,3,14.3,ug/m3 LC,56,Glendora
3/27/16,AQS,60370016,3,18.1,ug/m3 LC,64,Glendora
3/28/16,AQS,60370016,3,10.7,ug/m3 LC,45,Glendora
3/29/16,AQS,60370016,3,7.5,ug/m3 LC,31,Glendora
3/30/16,AQS,60370016,3,8.9,ug/m3 LC,37,Glendora
3/31/16,AQS,60370016,3,9.4,ug/m3 LC,39,Glendora
4/1/16,AQS,60370016,3,12,ug/m3 LC,50,Glendora
4/2/16,AQS,60370016,3,15,ug/m3 LC,57,Glendora
4/3/16,AQS,60370016,3,9.7,ug/m3 LC,40,Glendora
4/4/16,AQS,60370016,3,10.5,ug/m3 LC,44,Glendora
4/5/16,AQS,60370016,3,10.6,ug/m3 LC,44,Glendora
4/6/16,AQS,60370016,3,17.7,ug/m3 LC,63,Glendora
4/7/16,AQS,60370016,3,18.4,ug/m3 LC,64,Glendora
4/8/16,AQS,60370016,3,19.6,ug/m3 LC,67,Glendora
4/9/16,AQS,60370016,3,7.1,ug/m3 LC,30,Glendora
4/10/16,AQS,60370016,3,7,ug/m3 LC,29,Glendora
4/11/16,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
4/12/16,AQS,60370016,3,10.7,ug/m3 LC,45,Glendora
4/13/16,AQS,60370016,3,12.7,ug/m3 LC,52,Glendora
4/14/16,AQS,60370016,3,15.8,ug/m3 LC,59,Glendora
4/15/16,AQS,60370016,3,11.9,ug/m3 LC,50,Glendora
4/16/16,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
4/17/16,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
4/18/16,AQS,60370016,3,7.8,ug/m3 LC,33,Glendora
4/19/16,AQS,60370016,3,7.4,ug/m3 LC,31,Glendora
4/20/16,AQS,60370016,3,7.7,ug/m3 LC,32,Glendora
4/21/16,AQS,60370016,3,9.8,ug/m3 LC,41,Glendora
4/22/16,AQS,60370016,3,9.3,ug/m3 LC,39,Glendora
4/23/16,AQS,60370016,3,9.9,ug/m3 LC,41,Glendora
4/24/16,AQS,60370016,3,10.2,ug/m3 LC,43,Glendora
4/25/16,AQS,60370016,3,13.7,ug/m3 LC,54,Glendora
4/26/16,AQS,60370016,3,13,ug/m3 LC,53,Glendora
4/27/16,AQS,60370016,3,11.2,ug/m3 LC,47,Glendora
4/28/16,AQS,60370016,3,10.9,ug/m3 LC,45,Glendora
4/29/16,AQS,60370016,3,13.6,ug/m3 LC,54,Glendora
4/30/16,AQS,60370016,3,13.4,ug/m3 LC,54,Glendora
5/1/16,AQS,60370016,3,12.2,ug/m3 LC,51,Glendora
5/2/16,AQS,60370016,3,17.5,ug/m3 LC,62,Glendora
5/3/16,AQS,60370016,3,17.4,ug/m3 LC,62,Glendora
5/4/16,AQS,60370016,3,16,ug/m3 LC,59,Glendora
5/5/16,AQS,60370016,3,10.1,ug/m3 LC,42,Glendora
5/6/16,AQS,60370016,3,6.1,ug/m3 LC,25,Glendora
5/7/16,AQS,60370016,3,9.2,ug/m3 LC,38,Glendora
5/8/16,AQS,60370016,3,7.5,ug/m3 LC,31,Glendora
5/9/16,AQS,60370016,3,11.7,ug/m3 LC,49,Glendora
5/10/16,AQS,60370016,3,14,ug/m3 LC,55,Glendora
5/11/16,AQS,60370016,3,16.6,ug/m3 LC,60,Glendora
5/12/16,AQS,60370016,3,20.6,ug/m3 LC,69,Glendora
5/13/16,AQS,60370016,3,17,ug/m3 LC,61,Glendora
5/14/16,AQS,60370016,3,14.4,ug/m3 LC,56,Glendora
5/15/16,AQS,60370016,3,8,ug/m3 LC,33,Glendora
5/16/16,AQS,60370016,3,10.3,ug/m3 LC,43,Glendora
5/17/16,AQS,60370016,3,14.2,ug/m3 LC,55,Glendora
5/18/16,AQS,60370016,3,16.9,ug/m3 LC,61,Glendora
5/19/16,AQS,60370016,3,17.4,ug/m3 LC,62,Glendora
5/20/16,AQS,60370016,3,10.9,ug/m3 LC,45,Glendora
5/21/16,AQS,60370016,3,9.8,ug/m3 LC,41,Glendora
5/22/16,AQS,60370016,3,8.8,ug/m3 LC,37,Glendora
5/23/16,AQS,60370016,3,8.4,ug/m3 LC,35,Glendora
5/24/16,AQS,60370016,3,8.2,ug/m3 LC,34,Glendora
5/25/16,AQS,60370016,3,4.5,ug/m3 LC,19,Glendora
5/26/16,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
5/27/16,AQS,60370016,3,12.9,ug/m3 LC,53,Glendora
5/28/16,AQS,60370016,3,16.7,ug/m3 LC,61,Glendora
5/29/16,AQS,60370016,3,13.6,ug/m3 LC,54,Glendora
5/30/16,AQS,60370016,3,13.6,ug/m3 LC,54,Glendora
5/31/16,AQS,60370016,3,16.6,ug/m3 LC,60,Glendora
6/1/16,AQS,60370016,3,13.8,ug/m3 LC,55,Glendora
6/2/16,AQS,60370016,3,12.7,ug/m3 LC,52,Glendora
6/3/16,AQS,60370016,3,16.3,ug/m3 LC,60,Glendora
6/4/16,AQS,60370016,3,15.6,ug/m3 LC,58,Glendora
6/5/16,AQS,60370016,3,13,ug/m3 LC,53,Glendora
6/6/16,AQS,60370016,3,8.8,ug/m3 LC,37,Glendora
6/7/16,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
6/8/16,AQS,60370016,3,10.6,ug/m3 LC,44,Glendora
6/9/16,AQS,60370016,3,12.8,ug/m3 LC,52,Glendora
6/10/16,AQS,60370016,3,12.1,ug/m3 LC,51,Glendora
6/11/16,AQS,60370016,3,4.9,ug/m3 LC,20,Glendora
6/12/16,AQS,60370016,3,3.3,ug/m3 LC,14,Glendora
6/13/16,AQS,60370016,3,5.2,ug/m3 LC,22,Glendora
6/14/16,AQS,60370016,3,12.6,ug/m3 LC,52,Glendora
6/15/16,AQS,60370016,3,10.4,ug/m3 LC,43,Glendora
6/16/16,AQS,60370016,3,11.8,ug/m3 LC,49,Glendora
6/17/16,AQS,60370016,3,19.6,ug/m3 LC,67,Glendora
6/18/16,AQS,60370016,3,12.8,ug/m3 LC,52,Glendora
6/19/16,AQS,60370016,3,6.9,ug/m3 LC,29,Glendora
6/20/16,AQS,60370016,3,10.3,ug/m3 LC,43,Glendora
6/21/16,AQS,60370016,3,19.9,ug/m3 LC,67,Glendora
6/22/16,AQS,60370016,3,21.6,ug/m3 LC,71,Glendora
6/23/16,AQS,60370016,3,15.9,ug/m3 LC,59,Glendora
6/24/16,AQS,60370016,3,14.9,ug/m3 LC,57,Glendora
6/25/16,AQS,60370016,3,14.8,ug/m3 LC,57,Glendora
6/26/16,AQS,60370016,3,16.6,ug/m3 LC,60,Glendora
6/27/16,AQS,60370016,3,15.4,ug/m3 LC,58,Glendora
6/28/16,AQS,60370016,3,15.5,ug/m3 LC,58,Glendora
6/29/16,AQS,60370016,3,17.8,ug/m3 LC,63,Glendora
6/30/16,AQS,60370016,3,16.5,ug/m3 LC,60,Glendora
7/1/16,AQS,60370016,3,10.8,ug/m3 LC,45,Glendora
7/2/16,AQS,60370016,3,10,ug/m3 LC,42,Glendora
7/3/16,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
7/4/16,AQS,60370016,3,25.6,ug/m3 LC,79,Glendora
7/5/16,AQS,60370016,3,44.1,ug/m3 LC,122,Glendora
7/6/16,AQS,60370016,3,9.5,ug/m3 LC,40,Glendora
7/7/16,AQS,60370016,3,12.2,ug/m3 LC,51,Glendora
7/8/16,AQS,60370016,3,12.5,ug/m3 LC,52,Glendora
7/9/16,AQS,60370016,3,10.2,ug/m3 LC,43,Glendora
7/10/16,AQS,60370016,3,9,ug/m3 LC,38,Glendora
7/11/16,AQS,60370016,3,10.5,ug/m3 LC,44,Glendora
7/12/16,AQS,60370016,3,13,ug/m3 LC,53,Glendora
7/13/16,AQS,60370016,3,13.5,ug/m3 LC,54,Glendora
7/14/16,AQS,60370016,3,14.7,ug/m3 LC,56,Glendora
7/15/16,AQS,60370016,3,14.7,ug/m3 LC,56,Glendora
7/16/16,AQS,60370016,3,14.1,ug/m3 LC,55,Glendora
7/17/16,AQS,60370016,3,11.3,ug/m3 LC,47,Glendora
7/18/16,AQS,60370016,3,7.6,ug/m3 LC,32,Glendora
7/19/16,AQS,60370016,3,9.2,ug/m3 LC,38,Glendora
7/20/16,AQS,60370016,3,8.2,ug/m3 LC,34,Glendora
7/21/16,AQS,60370016,3,9.1,ug/m3 LC,38,Glendora
7/22/16,AQS,60370016,3,11.3,ug/m3 LC,47,Glendora
7/23/16,AQS,60370016,3,16.2,ug/m3 LC,60,Glendora
7/24/16,AQS,60370016,3,9.1,ug/m3 LC,38,Glendora
7/25/16,AQS,60370016,3,7.8,ug/m3 LC,33,Glendora
7/26/16,AQS,60370016,3,10.6,ug/m3 LC,44,Glendora
7/27/16,AQS,60370016,3,5.9,ug/m3 LC,25,Glendora
7/28/16,AQS,60370016,3,10.2,ug/m3 LC,43,Glendora
7/29/16,AQS,60370016,3,11.7,ug/m3 LC,49,Glendora
7/30/16,AQS,60370016,3,11.2,ug/m3 LC,47,Glendora
7/31/16,AQS,60370016,3,5.8,ug/m3 LC,24,Glendora
8/1/16,AQS,60370016,3,6.3,ug/m3 LC,26,Glendora
8/2/16,AQS,60370016,3,9,ug/m3 LC,38,Glendora
8/3/16,AQS,60370016,3,6.4,ug/m3 LC,27,Glendora
8/4/16,AQS,60370016,3,9.2,ug/m3 LC,38,Glendora
8/5/16,AQS,60370016,3,15,ug/m3 LC,57,Glendora
8/6/16,AQS,60370016,3,9.6,ug/m3 LC,40,Glendora
8/7/16,AQS,60370016,3,12.3,ug/m3 LC,51,Glendora
8/8/16,AQS,60370016,3,14.1,ug/m3 LC,55,Glendora
8/9/16,AQS,60370016,3,12,ug/m3 LC,50,Glendora
8/10/16,AQS,60370016,3,12,ug/m3 LC,50,Glendora
8/11/16,AQS,60370016,3,10.5,ug/m3 LC,44,Glendora
8/12/16,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
8/13/16,AQS,60370016,3,8.8,ug/m3 LC,37,Glendora
8/14/16,AQS,60370016,3,8.6,ug/m3 LC,36,Glendora
8/15/16,AQS,60370016,3,8.7,ug/m3 LC,36,Glendora
8/16/16,AQS,60370016,3,9.1,ug/m3 LC,38,Glendora
8/17/16,AQS,60370016,3,11.2,ug/m3 LC,47,Glendora
8/18/16,AQS,60370016,3,14.5,ug/m3 LC,56,Glendora
8/19/16,AQS,60370016,3,12.1,ug/m3 LC,51,Glendora
8/20/16,AQS,60370016,3,10.7,ug/m3 LC,45,Glendora
8/21/16,AQS,60370016,3,11.2,ug/m3 LC,47,Glendora
8/22/16,AQS,60370016,3,12.9,ug/m3 LC,53,Glendora
8/23/16,AQS,60370016,3,12.8,ug/m3 LC,52,Glendora
8/24/16,AQS,60370016,3,13.7,ug/m3 LC,54,Glendora
8/25/16,AQS,60370016,3,13.5,ug/m3 LC,54,Glendora
8/26/16,AQS,60370016,3,12.1,ug/m3 LC,51,Glendora
8/27/16,AQS,60370016,3,15.4,ug/m3 LC,58,Glendora
8/28/16,AQS,60370016,3,12.1,ug/m3 LC,51,Glendora
8/29/16,AQS,60370016,3,13.6,ug/m3 LC,54,Glendora
8/30/16,AQS,60370016,3,15.3,ug/m3 LC,58,Glendora
8/31/16,AQS,60370016,3,15.6,ug/m3 LC,58,Glendora
9/1/16,AQS,60370016,3,13.8,ug/m3 LC,55,Glendora
9/2/16,AQS,60370016,3,13.8,ug/m3 LC,55,Glendora
9/3/16,AQS,60370016,3,12,ug/m3 LC,50,Glendora
9/4/16,AQS,60370016,3,8.5,ug/m3 LC,35,Glendora
9/5/16,AQS,60370016,3,11,ug/m3 LC,46,Glendora
9/6/16,AQS,60370016,3,13.3,ug/m3 LC,54,Glendora
9/7/16,AQS,60370016,3,14.7,ug/m3 LC,56,Glendora
9/8/16,AQS,60370016,3,11.7,ug/m3 LC,49,Glendora
9/9/16,AQS,60370016,3,13.8,ug/m3 LC,55,Glendora
9/10/16,AQS,60370016,3,12.1,ug/m3 LC,51,Glendora
9/11/16,AQS,60370016,3,11,ug/m3 LC,46,Glendora
9/12/16,AQS,60370016,3,10.3,ug/m3 LC,43,Glendora
9/13/16,AQS,60370016,3,4.7,ug/m3 LC,20,Glendora
9/14/16,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
9/15/16,AQS,60370016,3,9.4,ug/m3 LC,39,Glendora
9/16/16,AQS,60370016,3,11.7,ug/m3 LC,49,Glendora
9/17/16,AQS,60370016,3,12.1,ug/m3 LC,51,Glendora
9/18/16,AQS,60370016,3,9.7,ug/m3 LC,40,Glendora
9/19/16,AQS,60370016,3,9.3,ug/m3 LC,39,Glendora
9/20/16,AQS,60370016,3,5.4,ug/m3 LC,23,Glendora
9/21/16,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
9/22/16,AQS,60370016,3,11.4,ug/m3 LC,48,Glendora
9/23/16,AQS,60370016,3,12.3,ug/m3 LC,51,Glendora
