Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name
1/1/17,AQS,60370002,1,8.3,ug/m3 LC,35,Azusa
1/4/17,AQS,60370002,1,8.5,ug/m3 LC,35,Azusa
1/7/17,AQS,60370002,1,3.7,ug/m3 LC,15,Azusa
1/10/17,AQS,60370002,1,5,ug/m3 LC,21,Azusa
1/13/17,AQS,60370002,1,4.5,ug/m3 LC,19,Azusa
1/16/17,AQS,60370002,1,8.2,ug/m3 LC,34,Azusa
1/28/17,AQS,60370002,1,3.2,ug/m3 LC,13,Azusa
1/31/17,AQS,60370002,1,7.3,ug/m3 LC,30,Azusa
2/3/17,AQS,60370002,1,9.3,ug/m3 LC,39,Azusa
2/6/17,AQS,60370002,1,3.1,ug/m3 LC,13,Azusa
2/9/17,AQS,60370002,1,11.8,ug/m3 LC,49,Azusa
2/12/17,AQS,60370002,1,5,ug/m3 LC,21,Azusa
2/15/17,AQS,60370002,1,5.6,ug/m3 LC,23,Azusa
2/18/17,AQS,60370002,1,3,ug/m3 LC,13,Azusa
2/21/17,AQS,60370002,1,8,ug/m3 LC,33,Azusa
2/24/17,AQS,60370002,1,5.6,ug/m3 LC,23,Azusa
2/27/17,AQS,60370002,1,6,ug/m3 LC,25,Azusa
3/2/17,AQS,60370002,1,3.7,ug/m3 LC,15,Azusa
3/5/17,AQS,60370002,1,6.3,ug/m3 LC,26,Azusa
3/8/17,AQS,60370002,1,6.7,ug/m3 LC,28,Azusa
3/11/17,AQS,60370002,1,12.3,ug/m3 LC,51,Azusa
3/14/17,AQS,60370002,1,13.5,ug/m3 LC,54,Azusa
3/17/17,AQS,60370002,1,18.4,ug/m3 LC,64,Azusa
3/20/17,AQS,60370002,1,9.9,ug/m3 LC,41,Azusa
3/23/17,AQS,60370002,1,5.6,ug/m3 LC,23,Azusa
3/26/17,AQS,60370002,1,6.8,ug/m3 LC,28,Azusa
3/29/17,AQS,60370002,1,8.1,ug/m3 LC,34,Azusa
4/1/17,AQS,60370002,1,9.7,ug/m3 LC,40,Azusa
4/4/17,AQS,60370002,1,14.1,ug/m3 LC,55,Azusa
4/7/17,AQS,60370002,1,8.4,ug/m3 LC,35,Azusa
4/10/17,AQS,60370002,1,10,ug/m3 LC,42,Azusa
4/13/17,AQS,60370002,1,5.5,ug/m3 LC,23,Azusa
4/16/17,AQS,60370002,1,11.3,ug/m3 LC,47,Azusa
4/19/17,AQS,60370002,1,5.3,ug/m3 LC,22,Azusa
4/22/17,AQS,60370002,1,12.2,ug/m3 LC,51,Azusa
4/25/17,AQS,60370002,1,10.3,ug/m3 LC,43,Azusa
4/28/17,AQS,60370002,1,7.5,ug/m3 LC,31,Azusa
5/1/17,AQS,60370002,1,12.3,ug/m3 LC,51,Azusa
5/4/17,AQS,60370002,1,14.2,ug/m3 LC,55,Azusa
5/7/17,AQS,60370002,1,14.7,ug/m3 LC,56,Azusa
5/10/17,AQS,60370002,1,7.1,ug/m3 LC,30,Azusa
5/13/17,AQS,60370002,1,9.7,ug/m3 LC,40,Azusa
5/16/17,AQS,60370002,1,9.7,ug/m3 LC,40,Azusa
5/19/17,AQS,60370002,1,7,ug/m3 LC,29,Azusa
5/22/17,AQS,60370002,1,15.5,ug/m3 LC,58,Azusa
5/25/17,AQS,60370002,1,6.2,ug/m3 LC,26,Azusa
5/28/17,AQS,60370002,1,10.9,ug/m3 LC,45,Azusa
5/31/17,AQS,60370002,1,18.9,ug/m3 LC,65,Azusa
6/3/17,AQS,60370002,1,15.5,ug/m3 LC,58,Azusa
6/6/17,AQS,60370002,1,14.1,ug/m3 LC,55,Azusa
6/9/17,AQS,60370002,1,7.8,ug/m3 LC,33,Azusa
6/12/17,AQS,60370002,1,8.7,ug/m3 LC,36,Azusa
6/15/17,AQS,60370002,1,14.7,ug/m3 LC,56,Azusa
6/18/17,AQS,60370002,1,11.6,ug/m3 LC,48,Azusa
6/21/17,AQS,60370002,1,17.5,ug/m3 LC,62,Azusa
6/24/17,AQS,60370002,1,10.2,ug/m3 LC,43,Azusa
6/27/17,AQS,60370002,1,10.2,ug/m3 LC,43,Azusa
6/30/17,AQS,60370002,1,13.8,ug/m3 LC,55,Azusa
7/3/17,AQS,60370002,1,13.5,ug/m3 LC,54,Azusa
7/6/17,AQS,60370002,1,14.9,ug/m3 LC,57,Azusa
7/9/17,AQS,60370002,1,16.5,ug/m3 LC,60,Azusa
7/12/17,AQS,60370002,1,10.5,ug/m3 LC,44,Azusa
7/15/17,AQS,60370002,1,13.7,ug/m3 LC,54,Azusa
7/18/17,AQS,60370002,1,15,ug/m3 LC,57,Azusa
7/21/17,AQS,60370002,1,15,ug/m3 LC,57,Azusa
7/24/17,AQS,60370002,1,12.7,ug/m3 LC,52,Azusa
7/27/17,AQS,60370002,1,10,ug/m3 LC,42,Azusa
7/30/17,AQS,60370002,1,11.5,ug/m3 LC,48,Azusa
8/2/17,AQS,60370002,1,16.8,ug/m3 LC,61,Azusa
8/5/17,AQS,60370002,1,9.4,ug/m3 LC,39,Azusa
8/8/17,AQS,60370002,1,16.7,ug/m3 LC,61,Azusa
8/11/17,AQS,60370002,1,15.2,ug/m3 LC,58,Azusa
8/14/17,AQS,60370002,1,15,ug/m3 LC,57,Azusa
8/17/17,AQS,60370002,1,12.7,ug/m3 LC,52,Azusa
8/20/17,AQS,60370002,1,11.4,ug/m3 LC,48,Azusa
8/23/17,AQS,60370002,1,16.2,ug/m3 LC,60,Azusa
8/26/17,AQS,60370002,1,15.4,ug/m3 LC,58,Azusa
8/29/17,AQS,60370002,1,24.9,ug/m3 LC,78,Azusa
9/1/17,AQS,60370002,1,17,ug/m3 LC,61,Azusa
9/4/17,AQS,60370002,1,12,ug/m3 LC,50,Azusa
9/7/17,AQS,60370002,1,16.6,ug/m3 LC,60,Azusa
9/10/17,AQS,60370002,1,12.7,ug/m3 LC,52,Azusa
9/13/17,AQS,60370002,1,9,ug/m3 LC,38,Azusa
9/16/17,AQS,60370002,1,8.2,ug/m3 LC,34,Azusa
9/19/17,AQS,60370002,1,11.2,ug/m3 LC,47,Azusa
9/22/17,AQS,60370002,1,6.6,ug/m3 LC,28,Azusa
9/27/17,AQS,60370002,1,13,ug/m3 LC,53,Azusa
9/28/17,AQS,60370002,1,12.8,ug/m3 LC,52,Azusa
10/1/17,AQS,60370002,1,11.4,ug/m3 LC,48,Azusa
10/4/17,AQS,60370002,1,10.3,ug/m3 LC,43,Azusa
10/7/17,AQS,60370002,1,7.3,ug/m3 LC,30,Azusa
10/10/17,AQS,60370002,1,8,ug/m3 LC,33,Azusa
10/13/17,AQS,60370002,1,19.2,ug/m3 LC,66,Azusa
10/16/17,AQS,60370002,1,8,ug/m3 LC,33,Azusa
10/19/17,AQS,60370002,1,20.6,ug/m3 LC,69,Azusa
10/22/17,AQS,60370002,1,3.3,ug/m3 LC,14,Azusa
10/25/17,AQS,60370002,1,5.2,ug/m3 LC,22,Azusa
10/28/17,AQS,60370002,1,20.6,ug/m3 LC,69,Azusa
10/31/17,AQS,60370002,1,5.6,ug/m3 LC,23,Azusa
11/3/17,AQS,60370002,1,6.1,ug/m3 LC,25,Azusa
11/6/17,AQS,60370002,1,6.6,ug/m3 LC,28,Azusa
11/9/17,AQS,60370002,1,4.4,ug/m3 LC,18,Azusa
11/12/17,AQS,60370002,1,22.7,ug/m3 LC,73,Azusa
11/15/17,AQS,60370002,1,21.2,ug/m3 LC,70,Azusa
11/18/17,AQS,60370002,1,6.1,ug/m3 LC,25,Azusa
11/21/17,AQS,60370002,1,6.2,ug/m3 LC,26,Azusa
11/24/17,AQS,60370002,1,6.1,ug/m3 LC,25,Azusa
11/27/17,AQS,60370002,1,15.5,ug/m3 LC,58,Azusa
11/30/17,AQS,60370002,1,12.4,ug/m3 LC,52,Azusa
12/3/17,AQS,60370002,1,13.2,ug/m3 LC,53,Azusa
12/6/17,AQS,60370002,1,4.9,ug/m3 LC,20,Azusa
12/9/17,AQS,60370002,1,1.8,ug/m3 LC,8,Azusa
12/12/17,AQS,60370002,1,3.9,ug/m3 LC,16,Azusa
12/15/17,AQS,60370002,1,4.9,ug/m3 LC,20,Azusa
12/18/17,AQS,60370002,1,6.9,ug/m3 LC,29,Azusa
1/1/17,AQS,60370016,3,6.2,ug/m3 LC,26,Glendora
1/2/17,AQS,60370016,3,5.9,ug/m3 LC,25,Glendora
1/3/17,AQS,60370016,3,5.1,ug/m3 LC,21,Glendora
1/4/17,AQS,60370016,3,8.4,ug/m3 LC,35,Glendora
1/5/17,AQS,60370016,3,6.9,ug/m3 LC,29,Glendora
1/6/17,AQS,60370016,3,7.2,ug/m3 LC,30,Glendora
1/7/17,AQS,60370016,3,6,ug/m3 LC,25,Glendora
1/8/17,AQS,60370016,3,2.7,ug/m3 LC,11,Glendora
1/9/17,AQS,60370016,3,5,ug/m3 LC,21,Glendora
1/10/17,AQS,60370016,3,7,ug/m3 LC,29,Glendora
1/11/17,AQS,60370016,3,5.5,ug/m3 LC,23,Glendora
1/12/17,AQS,60370016,3,3.2,ug/m3 LC,13,Glendora
1/13/17,AQS,60370016,3,4.8,ug/m3 LC,20,Glendora
1/14/17,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
1/15/17,AQS,60370016,3,8.9,ug/m3 LC,37,Glendora
1/28/17,AQS,60370016,3,8.8,ug/m3 LC,37,Glendora
1/29/17,AQS,60370016,3,4.1,ug/m3 LC,17,Glendora
1/30/17,AQS,60370016,3,4.6,ug/m3 LC,19,Glendora
1/31/17,AQS,60370016,3,7.1,ug/m3 LC,30,Glendora
2/1/17,AQS,60370016,3,11.1,ug/m3 LC,46,Glendora
2/2/17,AQS,60370016,3,13.9,ug/m3 LC,55,Glendora
2/3/17,AQS,60370016,3,10.9,ug/m3 LC,45,Glendora
2/4/17,AQS,60370016,3,7.1,ug/m3 LC,30,Glendora
2/5/17,AQS,60370016,3,17.1,ug/m3 LC,62,Glendora
2/6/17,AQS,60370016,3,3.7,ug/m3 LC,15,Glendora
2/7/17,AQS,60370016,3,2.6,ug/m3 LC,11,Glendora
2/8/17,AQS,60370016,3,3.9,ug/m3 LC,16,Glendora
2/9/17,AQS,60370016,3,9.6,ug/m3 LC,40,Glendora
2/10/17,AQS,60370016,3,12.9,ug/m3 LC,53,Glendora
2/11/17,AQS,60370016,3,7.2,ug/m3 LC,30,Glendora
2/12/17,AQS,60370016,3,7.2,ug/m3 LC,30,Glendora
2/13/17,AQS,60370016,3,6.2,ug/m3 LC,26,Glendora
2/14/17,AQS,60370016,3,9.8,ug/m3 LC,41,Glendora
2/15/17,AQS,60370016,3,5.7,ug/m3 LC,24,Glendora
2/16/17,AQS,60370016,3,12.2,ug/m3 LC,51,Glendora
2/17/17,AQS,60370016,3,8.2,ug/m3 LC,34,Glendora
2/18/17,AQS,60370016,3,5.9,ug/m3 LC,25,Glendora
2/19/17,AQS,60370016,3,7.6,ug/m3 LC,32,Glendora
2/20/17,AQS,60370016,3,7.1,ug/m3 LC,30,Glendora
2/21/17,AQS,60370016,3,9.3,ug/m3 LC,39,Glendora
2/22/17,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
2/23/17,AQS,60370016,3,7,ug/m3 LC,29,Glendora
2/24/17,AQS,60370016,3,8.6,ug/m3 LC,36,Glendora
2/25/17,AQS,60370016,3,12.2,ug/m3 LC,51,Glendora
2/26/17,AQS,60370016,3,6.9,ug/m3 LC,29,Glendora
2/27/17,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
2/28/17,AQS,60370016,3,9.7,ug/m3 LC,40,Glendora
3/1/17,AQS,60370016,3,9.3,ug/m3 LC,39,Glendora
3/2/17,AQS,60370016,3,4.9,ug/m3 LC,20,Glendora
3/3/17,AQS,60370016,3,7,ug/m3 LC,29,Glendora
3/4/17,AQS,60370016,3,8.6,ug/m3 LC,36,Glendora
3/5/17,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
3/6/17,AQS,60370016,3,8.5,ug/m3 LC,35,Glendora
3/7/17,AQS,60370016,3,7.5,ug/m3 LC,31,Glendora
3/8/17,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
3/9/17,AQS,60370016,3,9.5,ug/m3 LC,40,Glendora
3/10/17,AQS,60370016,3,14.6,ug/m3 LC,56,Glendora
3/11/17,AQS,60370016,3,15,ug/m3 LC,57,Glendora
3/12/17,AQS,60370016,3,14.6,ug/m3 LC,56,Glendora
3/13/17,AQS,60370016,3,17.4,ug/m3 LC,62,Glendora
3/14/17,AQS,60370016,3,10.3,ug/m3 LC,43,Glendora
3/15/17,AQS,60370016,3,12.6,ug/m3 LC,52,Glendora
3/16/17,AQS,60370016,3,16.3,ug/m3 LC,60,Glendora
3/17/17,AQS,60370016,3,16.8,ug/m3 LC,61,Glendora
3/18/17,AQS,60370016,3,23.5,ug/m3 LC,75,Glendora
3/19/17,AQS,60370016,3,17.1,ug/m3 LC,62,Glendora
3/20/17,AQS,60370016,3,13.2,ug/m3 LC,53,Glendora
3/21/17,AQS,60370016,3,11.3,ug/m3 LC,47,Glendora
3/22/17,AQS,60370016,3,5.5,ug/m3 LC,23,Glendora
3/23/17,AQS,60370016,3,8.9,ug/m3 LC,37,Glendora
3/24/17,AQS,60370016,3,9.4,ug/m3 LC,39,Glendora
3/25/17,AQS,60370016,3,9.4,ug/m3 LC,39,Glendora
3/26/17,AQS,60370016,3,9.8,ug/m3 LC,41,Glendora
3/27/17,AQS,60370016,3,8.4,ug/m3 LC,35,Glendora
3/28/17,AQS,60370016,3,9.8,ug/m3 LC,41,Glendora
3/29/17,AQS,60370016,3,8.2,ug/m3 LC,34,Glendora
3/30/17,AQS,60370016,3,10.8,ug/m3 LC,45,Glendora
3/31/17,AQS,60370016,3,14.2,ug/m3 LC,55,Glendora
4/1/17,AQS,60370016,3,9.7,ug/m3 LC,40,Glendora
4/2/17,AQS,60370016,3,12.5,ug/m3 LC,52,Glendora
4/3/17,AQS,60370016,3,14.9,ug/m3 LC,57,Glendora
4/4/17,AQS,60370016,3,15.9,ug/m3 LC,59,Glendora
4/5/17,AQS,60370016,3,11.5,ug/m3 LC,48,Glendora
4/6/17,AQS,60370016,3,16.1,ug/m3 LC,59,Glendora
4/7/17,AQS,60370016,3,13.2,ug/m3 LC,53,Glendora
4/8/17,AQS,60370016,3,9.3,ug/m3 LC,39,Glendora
4/9/17,AQS,60370016,3,8.7,ug/m3 LC,36,Glendora
4/10/17,AQS,60370016,3,12.3,ug/m3 LC,51,Glendora
4/11/17,AQS,60370016,3,15.6,ug/m3 LC,58,Glendora
4/12/17,AQS,60370016,3,13.3,ug/m3 LC,54,Glendora
4/13/17,AQS,60370016,3,7.2,ug/m3 LC,30,Glendora
4/14/17,AQS,60370016,3,0.9,ug/m3 LC,4,Glendora
4/15/17,AQS,60370016,3,-0.3,ug/m3 LC,0,Glendora
4/16/17,AQS,60370016,3,11.3,ug/m3 LC,47,Glendora
4/17/17,AQS,60370016,3,7.8,ug/m3 LC,33,Glendora
4/18/17,AQS,60370016,3,5.3,ug/m3 LC,22,Glendora
4/19/17,AQS,60370016,3,6.5,ug/m3 LC,27,Glendora
4/20/17,AQS,60370016,3,11.3,ug/m3 LC,47,Glendora
4/21/17,AQS,60370016,3,11.6,ug/m3 LC,48,Glendora
4/22/17,AQS,60370016,3,11.4,ug/m3 LC,48,Glendora
4/23/17,AQS,60370016,3,11.9,ug/m3 LC,50,Glendora
4/24/17,AQS,60370016,3,14.9,ug/m3 LC,57,Glendora
4/25/17,AQS,60370016,3,10.8,ug/m3 LC,45,Glendora
4/26/17,AQS,60370016,3,13.2,ug/m3 LC,53,Glendora
4/27/17,AQS,60370016,3,10,ug/m3 LC,42,Glendora
4/28/17,AQS,60370016,3,9.4,ug/m3 LC,39,Glendora
4/29/17,AQS,60370016,3,6,ug/m3 LC,25,Glendora
4/30/17,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
5/1/17,AQS,60370016,3,14,ug/m3 LC,55,Glendora
5/2/17,AQS,60370016,3,16.7,ug/m3 LC,61,Glendora
5/3/17,AQS,60370016,3,14.6,ug/m3 LC,56,Glendora
5/4/17,AQS,60370016,3,17.5,ug/m3 LC,62,Glendora
5/5/17,AQS,60370016,3,19.5,ug/m3 LC,67,Glendora
5/6/17,AQS,60370016,3,8,ug/m3 LC,33,Glendora
5/7/17,AQS,60370016,3,5.8,ug/m3 LC,24,Glendora
5/8/17,AQS,60370016,3,10.1,ug/m3 LC,42,Glendora
5/9/17,AQS,60370016,3,12.4,ug/m3 LC,52,Glendora
5/10/17,AQS,60370016,3,9.2,ug/m3 LC,38,Glendora
5/11/17,AQS,60370016,3,13.6,ug/m3 LC,54,Glendora
5/12/17,AQS,60370016,3,14.7,ug/m3 LC,56,Glendora
5/13/17,AQS,60370016,3,14,ug/m3 LC,55,Glendora
5/14/17,AQS,60370016,3,10.8,ug/m3 LC,45,Glendora
5/15/17,AQS,60370016,3,10.3,ug/m3 LC,43,Glendora
5/16/17,AQS,60370016,3,10.8,ug/m3 LC,45,Glendora
5/17/17,AQS,60370016,3,8.4,ug/m3 LC,35,Glendora
5/18/17,AQS,60370016,3,10.4,ug/m3 LC,43,Glendora
5/19/17,AQS,60370016,3,6.6,ug/m3 LC,28,Glendora
5/20/17,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
5/21/17,AQS,60370016,3,10.8,ug/m3 LC,45,Glendora
5/22/17,AQS,60370016,3,17.8,ug/m3 LC,63,Glendora
5/23/17,AQS,60370016,3,17.6,ug/m3 LC,63,Glendora
5/24/17,AQS,60370016,3,18.7,ug/m3 LC,65,Glendora
5/25/17,AQS,60370016,3,9.5,ug/m3 LC,40,Glendora
5/26/17,AQS,60370016,3,6.2,ug/m3 LC,26,Glendora
5/27/17,AQS,60370016,3,9.3,ug/m3 LC,39,Glendora
5/28/17,AQS,60370016,3,13.4,ug/m3 LC,54,Glendora
5/29/17,AQS,60370016,3,16.8,ug/m3 LC,61,Glendora
5/30/17,AQS,60370016,3,19.8,ug/m3 LC,67,Glendora
5/31/17,AQS,60370016,3,18.4,ug/m3 LC,64,Glendora
6/1/17,AQS,60370016,3,15.5,ug/m3 LC,58,Glendora
6/2/17,AQS,60370016,3,18.5,ug/m3 LC,64,Glendora
6/3/17,AQS,60370016,3,17.2,ug/m3 LC,62,Glendora
6/4/17,AQS,60370016,3,18.6,ug/m3 LC,65,Glendora
6/5/17,AQS,60370016,3,15.1,ug/m3 LC,57,Glendora
6/6/17,AQS,60370016,3,17.9,ug/m3 LC,63,Glendora
6/7/17,AQS,60370016,3,13.6,ug/m3 LC,54,Glendora
6/9/17,AQS,60370016,3,9.9,ug/m3 LC,41,Glendora
6/10/17,AQS,60370016,3,7.4,ug/m3 LC,31,Glendora
6/11/17,AQS,60370016,3,8,ug/m3 LC,33,Glendora
6/12/17,AQS,60370016,3,7.7,ug/m3 LC,32,Glendora
6/13/17,AQS,60370016,3,11.9,ug/m3 LC,50,Glendora
6/14/17,AQS,60370016,3,13.4,ug/m3 LC,54,Glendora
6/15/17,AQS,60370016,3,14.6,ug/m3 LC,56,Glendora
6/16/17,AQS,60370016,3,13.4,ug/m3 LC,54,Glendora
6/17/17,AQS,60370016,3,15.4,ug/m3 LC,58,Glendora
6/18/17,AQS,60370016,3,14,ug/m3 LC,55,Glendora
6/19/17,AQS,60370016,3,15,ug/m3 LC,57,Glendora
6/20/17,AQS,60370016,3,16.9,ug/m3 LC,61,Glendora
6/21/17,AQS,60370016,3,17.1,ug/m3 LC,62,Glendora
6/22/17,AQS,60370016,3,17.3,ug/m3 LC,62,Glendora
6/23/17,AQS,60370016,3,16.7,ug/m3 LC,61,Glendora
6/24/17,AQS,60370016,3,15.9,ug/m3 LC,59,Glendora
6/25/17,AQS,60370016,3,15.5,ug/m3 LC,58,Glendora
6/26/17,AQS,60370016,3,11.2,ug/m3 LC,47,Glendora
6/27/17,AQS,60370016,3,9.9,ug/m3 LC,41,Glendora
6/28/17,AQS,60370016,3,14.3,ug/m3 LC,56,Glendora
6/29/17,AQS,60370016,3,27.5,ug/m3 LC,83,Glendora
6/30/17,AQS,60370016,3,21.3,ug/m3 LC,70,Glendora
7/1/17,AQS,60370016,3,22.4,ug/m3 LC,73,Glendora
7/2/17,AQS,60370016,3,16.4,ug/m3 LC,60,Glendora
7/3/17,AQS,60370016,3,16,ug/m3 LC,59,Glendora
7/4/17,AQS,60370016,3,31.4,ug/m3 LC,92,Glendora
7/5/17,AQS,60370016,3,109.6,ug/m3 LC,179,Glendora
7/6/17,AQS,60370016,3,18.2,ug/m3 LC,64,Glendora
7/7/17,AQS,60370016,3,22.4,ug/m3 LC,73,Glendora
7/14/17,AQS,60370016,3,16.6,ug/m3 LC,60,Glendora
7/15/17,AQS,60370016,3,16.5,ug/m3 LC,60,Glendora
7/16/17,AQS,60370016,3,17.4,ug/m3 LC,62,Glendora
7/22/17,AQS,60370016,3,18.8,ug/m3 LC,65,Glendora
7/23/17,AQS,60370016,3,16.8,ug/m3 LC,61,Glendora
7/24/17,AQS,60370016,3,12.2,ug/m3 LC,51,Glendora
7/25/17,AQS,60370016,3,10.5,ug/m3 LC,44,Glendora
7/26/17,AQS,60370016,3,7.7,ug/m3 LC,32,Glendora
7/27/17,AQS,60370016,3,8.8,ug/m3 LC,37,Glendora
7/28/17,AQS,60370016,3,13.2,ug/m3 LC,53,Glendora
7/29/17,AQS,60370016,3,12.5,ug/m3 LC,52,Glendora
7/30/17,AQS,60370016,3,14.1,ug/m3 LC,55,Glendora
7/31/17,AQS,60370016,3,16.1,ug/m3 LC,59,Glendora
8/1/17,AQS,60370016,3,12.9,ug/m3 LC,53,Glendora
8/2/17,AQS,60370016,3,14.3,ug/m3 LC,56,Glendora
8/3/17,AQS,60370016,3,11.6,ug/m3 LC,48,Glendora
8/4/17,AQS,60370016,3,5.1,ug/m3 LC,21,Glendora
8/5/17,AQS,60370016,3,4.4,ug/m3 LC,18,Glendora
8/6/17,AQS,60370016,3,5.6,ug/m3 LC,23,Glendora
8/7/17,AQS,60370016,3,7.9,ug/m3 LC,33,Glendora
8/8/17,AQS,60370016,3,9.4,ug/m3 LC,39,Glendora
8/9/17,AQS,60370016,3,12,ug/m3 LC,50,Glendora
8/10/17,AQS,60370016,3,11.1,ug/m3 LC,46,Glendora
8/11/17,AQS,60370016,3,11.1,ug/m3 LC,46,Glendora
8/12/17,AQS,60370016,3,14.2,ug/m3 LC,55,Glendora
8/13/17,AQS,60370016,3,14.8,ug/m3 LC,57,Glendora
8/14/17,AQS,60370016,3,13.4,ug/m3 LC,54,Glendora
8/15/17,AQS,60370016,3,4.2,ug/m3 LC,18,Glendora
8/16/17,AQS,60370016,3,4.6,ug/m3 LC,19,Glendora
8/17/17,AQS,60370016,3,11,ug/m3 LC,46,Glendora
8/18/17,AQS,60370016,3,9.8,ug/m3 LC,41,Glendora
8/19/17,AQS,60370016,3,13,ug/m3 LC,53,Glendora
8/20/17,AQS,60370016,3,10.2,ug/m3 LC,43,Glendora
8/21/17,AQS,60370016,3,9.2,ug/m3 LC,38,Glendora
8/22/17,AQS,60370016,3,8.9,ug/m3 LC,37,Glendora
8/23/17,AQS,60370016,3,14.2,ug/m3 LC,55,Glendora
8/30/17,AQS,60370016,3,14.4,ug/m3 LC,56,Glendora
8/31/17,AQS,60370016,3,10.7,ug/m3 LC,45,Glendora
9/1/17,AQS,60370016,3,8.5,ug/m3 LC,35,Glendora
9/2/17,AQS,60370016,3,6.1,ug/m3 LC,25,Glendora
9/5/17,AQS,60370016,3,7.4,ug/m3 LC,31,Glendora
9/6/17,AQS,60370016,3,8,ug/m3 LC,33,Glendora
9/7/17,AQS,60370016,3,11.1,ug/m3 LC,46,Glendora
9/23/17,AQS,60370016,3,7.6,ug/m3 LC,32,Glendora
9/25/17,AQS,60370016,3,3.1,ug/m3 LC,13,Glendora
9/26/17,AQS,60370016,3,6.2,ug/m3 LC,26,Glendora
9/27/17,AQS,60370016,3,7.9,ug/m3 LC,33,Glendora
9/28/17,AQS,60370016,3,3.9,ug/m3 LC,16,Glendora
9/29/17,AQS,60370016,3,7,ug/m3 LC,29,Glendora
9/30/17,AQS,60370016,3,11.8,ug/m3 LC,49,Glendora
10/1/17,AQS,60370016,3,11.5,ug/m3 LC,48,Glendora
10/2/17,AQS,60370016,3,10,ug/m3 LC,42,Glendora
10/3/17,AQS,60370016,3,8.3,ug/m3 LC,35,Glendora
10/4/17,AQS,60370016,3,9.3,ug/m3 LC,39,Glendora
10/5/17,AQS,60370016,3,7.9,ug/m3 LC,33,Glendora
10/6/17,AQS,60370016,3,5.3,ug/m3 LC,22,Glendora
10/7/17,AQS,60370016,3,4.9,ug/m3 LC,20,Glendora
10/8/17,AQS,60370016,3,12.3,ug/m3 LC,51,Glendora
10/9/17,AQS,60370016,3,8.6,ug/m3 LC,36,Glendora
10/10/17,AQS,60370016,3,6.4,ug/m3 LC,27,Glendora
10/11/17,AQS,60370016,3,14.2,ug/m3 LC,55,Glendora
10/12/17,AQS,60370016,3,14.8,ug/m3 LC,57,Glendora
10/13/17,AQS,60370016,3,17,ug/m3 LC,61,Glendora
10/14/17,AQS,60370016,3,15.2,ug/m3 LC,58,Glendora
10/15/17,AQS,60370016,3,6,ug/m3 LC,25,Glendora
10/16/17,AQS,60370016,3,4.8,ug/m3 LC,20,Glendora
10/17/17,AQS,60370016,3,6.9,ug/m3 LC,29,Glendora
10/18/17,AQS,60370016,3,17,ug/m3 LC,61,Glendora
10/19/17,AQS,60370016,3,23.6,ug/m3 LC,75,Glendora
10/20/17,AQS,60370016,3,8.2,ug/m3 LC,34,Glendora
10/21/17,AQS,60370016,3,5.5,ug/m3 LC,23,Glendora
10/22/17,AQS,60370016,3,2.7,ug/m3 LC,11,Glendora
10/25/17,AQS,60370016,3,4.3,ug/m3 LC,18,Glendora
10/26/17,AQS,60370016,3,9,ug/m3 LC,38,Glendora
10/27/17,AQS,60370016,3,11.4,ug/m3 LC,48,Glendora
10/28/17,AQS,60370016,3,17.9,ug/m3 LC,63,Glendora
10/29/17,AQS,60370016,3,28.1,ug/m3 LC,85,Glendora
10/30/17,AQS,60370016,3,8.4,ug/m3 LC,35,Glendora
10/31/17,AQS,60370016,3,3.1,ug/m3 LC,13,Glendora
11/1/17,AQS,60370016,3,6.8,ug/m3 LC,28,Glendora
11/2/17,AQS,60370016,3,5.5,ug/m3 LC,23,Glendora
11/3/17,AQS,60370016,3,7.4,ug/m3 LC,31,Glendora
11/4/17,AQS,60370016,3,9.2,ug/m3 LC,38,Glendora
11/5/17,AQS,60370016,3,7.3,ug/m3 LC,30,Glendora
11/6/17,AQS,60370016,3,5.7,ug/m3 LC,24,Glendora
11/7/17,AQS,60370016,3,6,ug/m3 LC,25,Glendora
11/8/17,AQS,60370016,3,5.5,ug/m3 LC,23,Glendora
11/9/17,AQS,60370016,3,5.4,ug/m3 LC,23,Glendora
11/10/17,AQS,60370016,3,10.7,ug/m3 LC,45,Glendora
11/11/17,AQS,60370016,3,11.4,ug/m3 LC,48,Glendora
11/12/17,AQS,60370016,3,18.7,ug/m3 LC,65,Glendora
11/13/17,AQS,60370016,3,17.9,ug/m3 LC,63,Glendora
11/14/17,AQS,60370016,3,23.4,ug/m3 LC,75,Glendora
11/15/17,AQS,60370016,3,21.8,ug/m3 LC,71,Glendora
11/16/17,AQS,60370016,3,15.5,ug/m3 LC,58,Glendora
11/17/17,AQS,60370016,3,7,ug/m3 LC,29,Glendora
11/18/17,AQS,60370016,3,8.4,ug/m3 LC,35,Glendora
11/19/17,AQS,60370016,3,5.8,ug/m3 LC,24,Glendora
11/20/17,AQS,60370016,3,10.4,ug/m3 LC,43,Glendora
